CLUE,ANS,POS,FOUND IN
"Rue, repent ",regret,1,Regretful
Astrological band of the sky with 12 signs ,zodiac,1,Zodiac Circle
Route ,path,1,Pathway
Scope - send money ,remit,2,Remittance
Easily sacrificed ,expendable,7,Expendable resource
Sicilian volcano ,etna,2,Mount Etna
Imaginary white horse with long horn ,unicorn,2,Mythical unicorn
Care about the piece of land ,acre,3,Farmable acreage
Repair ,mend,2,Mending
Have ,own,2,Owned
Subtropical shrub or tree ,acacia,17,Acacia (some species)
Lesson offered by story ,moral,1,Moral tale
