CLUE,ANS,POS
Cover for a gramophone record ,sleeve,1
Style popular in the 1920s and '30s ,art deco,16
Vertical parts of stairs ,risers,3
Disastrous ,catastrophic,1
Ovum ,egg,1
First Greek letter ,alpha,1
Channel north of Isle of Wight ,solent,1
Objectives ,aims,6
Five-cent coin (US) ,nickel,3
Delicate ornamental metalwork,filigree,1
Cheese,camembert,14
Smell ,odour,1
Actor with non-speaking role ,extra,1
Tempting ,enticing,11
Small stone ,pebble,1
Science of speech sounds,phonetics,1
American region of religious fundamentalism ,bible belt,13
Animal with a sting in its tail ,scorpion,1
Balkan country,macedonia,9
Dispensary ,pharmacy,2
Very strong wind ,gale,1
Clarified butter used in Indian cooking ,ghee,1
Equipment ,kit,13
State in which blood-flow is stopped ,stasis,1
Boy ,lad,11
Gem weight unit,carat,1
