CLUE,ANS,POS
Eructate,burp,6
A calling as to priesthood ,vocation,6
Great happiness and exhilaration ,euphoria,1
Soapy froth ,lather,3
Plummet ,fall,1
Younger or lower in rank ,junior,2
Edible entrails,offal,4
Influenced or touched by an external factor ,affected,2
Shoot from concealment ,snipe,1
Flat and smooth ,even,2
Bring in to the country ,import,1
Under way,in the pipeline,2
Don't let go - just a mo' ,hang on,1
Distinctive sign,trademark,8
Early bedtime enforced by military ,curfew,1
Extreme deviation from the mean -- our tile (anag) ,outlier,2
Hearth goddess; a match ,vesta,3
Cut; bargain ,snip,3
Part of the digestive system ,gut,2
Gulf state ,qatar,1
Irritate ,annoy,1
Throw (dice) ,roll,1
Illness ,malady,9
