CLUE,ANS,POS
Israeli city ,tel aviv,1
Stroke lovingly,caress,4
Expressing sorrow for one's sins,penitent,17
Very steep ,precipitous,18
Circled ,ringed,1
Weapons store ,arsenal,2
Leisurely walk ,amble,1
Barrel-maker ,cooper,1
"Pattern of sounds, the beat ",rhythm,1
"-- Dahl, children's author ",roald,1
Underlying theme ,subtext,8
Testimony - verification,evidence,3
Local habit,custom,2
Raise in rank ,promote,2
Tranquillity,peacefulness,3
Show (a film) ,screen,9
Developed ,grew,18
Things tied together ,bundle,1
Greek goddess ,athena,4
Article in list ,item,2
Longs (for) ,yearns,3
In the direction of ,towards,3
Contests of speed ,races,1
Tell a story ,narrate,1
Male domestic fowl,rooster,1
