CLUE,ANS,POS
Very ugly building ,eyesore,1
Medical practitioner ,doctor,1
Giraffe-like animal ,okapi,1
Monks' hoods ,cowls,1
Computer files printed out on paper ,hard copy,1
Thick,dense,1
Surgeon's knife ,scalpel,1
Legal possessor ,owner,2
Terror ,panic,3
Rite ,ceremony,2
Yellow fruit ,banana,1
Royal personage,prince,3
Festival ,gala,6
House robber ,burglar,1
Very fancy or complicated ,elaborate,7
"Obstinate, bullheaded ",stubborn,5
Small African nocturnal primate with large eyes ,bushbaby,1
