CLUE,ANS,POS
Brought to an end,concluded,2
German boy's name ,otto,7
One hundredth of a yen ,sen,3
Able to move ,mobile,42
Roman goddess of love ,venus,2
Hat for formal occasions ,topper,2
Eight-sided shapes ,octagons,2
Decorative band on wall ,frieze,3
People of the Netherlands ,dutch,2
Chats in a leisurely way,chews the fat,16
Steal (goods) ,loot,12
"Evoke, draw out ",elicit,4
Aspiration ,ambition,45
Large spoon with long handle ,ladle,2
Element discovered by the Curies ,radium,3
