CLUE,ANS,POS,FOUND IN
Cylinder ,roll,3,Rolling pin: An example of a practical application where the shape is utilized for flattening dough by rolling it back and forth on a cylindrical surface.
Fee paid to secure services ,retainer,1,Retainer fee
Ravine ,gorge,1,Deep gorge or valley
Window slat ,louvre,20,Hinged louvre system
Rough calculation ,estimate,9,Off-the-cuff estimate: A spontaneous and informal calculation made without prior preparation or detailed analysis.
Online document ,web page,13,Web page display
"Drink, maybe philtre ",potion,10,Mood-altering potion (if referring to a magical or non-alcoholic drink)
Tennis court feature ,net,1,"Baseline: The rear line at the back of a tennis court, marking the boundary closest to the net on both sides."
Damage ,harm,3,Harmed
Egyptian goddess ,isis,2,"Isis - Wife of Osiris, known for her magical prowess and devotion to her husband; also associated with motherhood and fertility."
Interlaced link of hair strands ,braid,2,Braided
"Hurry, haste ",rush,1,In a rush
"Atrocious, awful ",dreadful,10,Intensely dreadful
Football's whistler ,ref,1,Referee
Bed of sedimentary rock,stratum,1,Sedimentary stratum
Sudden apprehension and fear ,alarm,1,Unexpected alarm
Wrongly understand ,misinterpret,1,Misinterpretation
