CLUE,ANS,POS
Thin porridge ,gruel,14
Farthest - to the highest degree,extreme,20
Aim - striker's target,goal,1
Not sorry,unapologetic,1
Conceited ,vain,16
Ceremonial dinners ,banquets,2
Medical treatment ,therapy,1
Rage ,fury,1
Soundless ,silent,1
County of southern England ,dorset,3
Supposed loch monster ,nessie,2
Moral lesson in church ,sermon,3
Bold and daring ,audacious,1
Walk laboriously ,trudge,2
Group of items of the same kind ,set,6
Andalusian gypsy music ,flamenco,1
Lymphatic tissue at the back of the mouth ,tonsil,3
Masticated ,chewed,1
"Break free, get away ",escape,1
Astronomical angle -- ,azimuth,1
