CLUE,ANS,POS
"Open, up front ",overt,9
Giddy-minded ,flighty,6
Small rocket engine for spacecraft control ,thruster,1
Band of colours in a rainbow ,spectrum,1
"Barricade, railing ",barrier,8
Deep rift,chasm,1
Cressida's Shakespearean lover,troilus,1
Capable of lasting ,durable,1
Flower arrangement ,bouquet,2
Monster of Crete,minotaur,2
Side of London associated with Cockneys ,east end,1
"Musical performance, under a lady's window? ",serenade,1
A soft white cheese ,brie,4
Circular frame with spokes,wheel,1
Based on logic ,rational,1
Main part of concert hall ,auditorium,1
The concluding part of a performance ,finale,3
Responder to question ,answerer,1
Climb ,ascend,1
Charlotte Bronte novel ,jane eyre,1
Plundered ,looted,1
Consume too much ,overeat,11
Adhesive,glue,1
