CLUE,ANS,POS
Bite and grind food in the mouth,chew,1
Heart rate ,pulse,1
Goodbye ,farewell,1
Sailing boat ,yacht,2
Grant to help defray costs ,subsidy,1
Interchange of commodities without hinder ,free trade,12
Reliable,trusty,15
Country's financial state ,economy,1
Speak to the residence ,address,1
Classical dance ,ballet,1
Manifest; obvious ,evident,2
Pugilism ,boxing,1
City devastated in World War II ,coventry,5
Convert into bone ,ossify,1
Allow ,permit,1
Average (but poor),mediocre,1
Unknown or peculiar ,strange,8
Expert in word origins ,etymologist,1
Impediment,obstacle,1
Prizes or remunerations ,rewards,4
Unwilling to change views ,intransigent,4
Elucidated,clarified,1
Wealthy businessman ,magnate,2
Declare ,affirm,5
"Disappointment, being thwarted",frustration,2
Soft toffee,fudge,2
Jewish salutation ,shalom,1
Alloy ,brass,1
Seldom ,rarely,1
