CLUE,ANS,POS,FOUND IN
European capital ,prague,6,"Prague, Czech Republic"
German tank ,panzer,1,Panzerkampfwagen
"Irish organisation for women, initially ",ica,4,"Active member of various feminist and social advocacy networks, which provides direct knowledge about contemporary and historical Irish women’s organizations."
Jump on one foot ,hop,1,Hopscotch
Tried to locate ,searched,2,Searched for
Nomad ,rover,18,"Rover (a term sometimes used to describe someone who moves from place to place, also the name of spacecraft designed to move around on celestnial bodies)"
3-D model of a scene ,diorama,1,Diorama (a miniature three-dimensional scene in which figures are arranged)
Something abnormally large and powerful ,behemoth,9,Behemoth (or Behemot)
"Of food, bought for eating elsewhere (4-4) ",takeaway,8,Fast food takeaway
Of flowers ,floral,2,Floral (pertaining to flowers)
One of the biblical twelve ,apostle,15,"Paul (considered a spiritual successor to the apostles, but not one of the original twelve)"
Curved oriental sabre ,scimitar,4,Kilij (Turkish curved scimitar)
"John, Paul, George and Ringo ",beatles,2,Fab Four (nickname for The Beatles)
Friendly - type ,kind,12,Kindly
Firm - building for animals ,stable,1,Stable (for horses)
