CLUE,ANS,POS
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,1
Jumping rod with a spring,pogo stick,8
Very drunk ,plastered,7
Shook,trembled,6
Looker-on ,spectator,2
Beer manufacturer ,brewer,1
US state ,illinois,5
Travel instantly (sci-fi) ,teleport,2
Feeling penitent or guilty ,contrite,8
Less wet ,drier,1
Woven from wool ,knitted,1
Narrow passage in sea ,strait,1
Resuscitation ,revival,1
Marry ,wed,1
Type of flower ,lily,4
West African river ,gambia,3
Commerce ,trade,1
"Irritating, annoying ",irksome,4
Craft or container ,vessel,7
