CLUE,ANS,POS,FOUND IN
Promissory note ,iou,4,IOU (I Owe You)
Counterpart of yang ,yin,10,"Heat (yang is often linked to warmth, which contrasts with the coolness of yin)"
Great poet of ``Paradise Lost'' ,milton,1,John Milton
Get thinner towards the end ,taper,4,Taper in size
Talk incessantly ,chatter,1,Chatterbox
Imperial land measurement ,acre,1,Acres
Man or beast ,animal,2,Wild animal
Lever moving boat's rudder,tiller,6,Boat tiller
Wartime stealer,looter,3,Occupation looter
Evening music (played outside woman's house) ,serenade,1,Outdoor serenade
German Miss ,fr,9,Deutschunzufrieden
Narrow track or path ,lane,1,Narrow lane
"Ogden --, US humorous poet ",nash,1,Ogden Nash
Brother (Italian) ,fra,1,Fratello
Upper covering ,roof,18,Sheltering roof
State of being boring or not bright ,dullness,20,"Dullness personified (e.g., ""a dull character"")"
"Agile, spry ",nimble,16,Nimble-footed
Involuntary habitual response,tic,2,Automatic reaction
Debate ,argument,11,Argumentation
Curling columns of smoke ,plumes,3,Fumigation plumes
It turns litmus red ,acid,1,Acidic
