CLUE,ANS,POS
Fashion designer ,couturier,1
Hate ,loathe,1
Escape from; baffle ,elude,1
"Trounce, beat ",thrash,9
Hindu or Sikh teacher ,guru,1
Be of use to - wait on,serve,2
Rough drawing ,sketch,1
Grassy plains of South America ,pampas,1
Superficial ,cosmetic,2
Inland body of water ,lake,1
Implied ,tacit,4
Spreader of frightening rumours ,scaremonger,6
Living thing,organism,1
Zimbabwean capital ,harare,1
Nearer in space or time ,closer,1
Gifts ,presents,1
Indicate ,signal,2
Line of people ,queue,1
Strip ,undress,5
Dawn ,sunrise,2
Climbing plant ,ivy,3
"Flinched, cringed ",winced,1
Coming out ,emerging,1
