CLUE,ANS,POS,FOUND IN
Injure or harm severely ,maim,5,Maiming
Thrill,excite,1,Excitement
'Lolita' author ,nabokov,1,Vladimir Nabokov
Grasp firmly,seize,5,Seize decisively
Turn hide into leather ,tan,1,Tannage
(Of a romance) rapidly sweeping you off your feet? ,whirlwind,1,Whirlwind love affair
One sharing home or business,partner,6,Partnered property
Jamaica pepper ,allspice,1,"Allspice (common name for the dried unripe fruit of Pimenta dioica, a tree native to Jamaica)"
U2 guitarist ,edge,1,The Edge
Vividly described ,graphic,2,Graphically portrayed
Turn of phrase,idiom,3,Idiomatic expression
"Beethoven or Mozart, say ",composer,1,Classical composer
Not covered ,bare,4,Bared
Ore ,mineral,14,Mineral resource
Round Table king ,arthur,1,"Arthurian legend's monarch, often referred to as King Arthur."
Put on clothes ,dress,1,Dressing up
Feline shriek,caterwaul,9,Cat caterwaul
(Greek) serf ,helot,1,"Helot - A name for the state-owned serfs in ancient Sparta, derived from Greek."
Shorten ,abridge,14,Abridge (as in literature)
