CLUE,ANS,POS
Hate ,loathe,3
Escape from; baffle ,elude,10
"Trounce, beat ",thrash,1
Be of use to - wait on,serve,2
Rough drawing ,sketch,1
Violently destructive ,cataclysmic,1
Grassy plains of South America ,pampas,1
Stone-like marble with layers of colours ,onyx,3
Inland body of water ,lake,1
Trepidation ,alarm,8
Spreader of frightening rumours ,scaremonger,17
Living thing,organism,1
Style of hat ,panama,3
Zimbabwean capital ,harare,1
Nearer in space or time ,closer,1
National song ,anthem,1
Gifts ,presents,1
Line of people ,queue,1
Column ,pillar,1
Dawn ,sunrise,1
Fish ,herring,7
Climbing plant ,ivy,2
Old or ageing ,elderly,1
Bring a baby off mother's milk ,wean,1
The first man ,adam,1
Hang around ,loiter,2
State ,condition,15
Style; refinement ,elegance,1
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,9
Pressure or emphasis ,stress,1
"Functional, handy ",useful,1
Leading article ,editorial,41
Conceal ,hide,1
Boundary; maximum ,limit,3
Frame of vehicle ,chassis,1
Card game ,canasta,13
Baby frogs ,tadpoles,1
Slender - refined,svelte,5
Nearer ,closer,1
Requiring hard work ,arduous,2
