CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Rogue - tornado,twister,1
Dignity and assurance of manner ,poise,1
Robbed with the threat of violence ,mugged,1
Supporter in a conflict,ally,1
Sickness of the stomach ,nausea,2
"Parts, pieces, portions ",segments,4
Unrefined ,crude,3
Places of worship ,temples,4
"Breaks out, gets away ",escapes,1
Suffering of body or mind ,pain,12
Roman god ,cupid,12
Dishonest man ,rogue,6
Seeker of alms ,beggar,1
Cover with close-fitting surround ,encase,15
French soft cheese ,brie,1
Golf peg ,tee,1
Haulage vehicles ,tractors,4
Small piece ,bit,1
Visualise ,imagine,1
US inventor,edison,1
Transparent blocks that separates beams of light into all visible colours ,prisms,1
Legal representative ,lawyer,1
