CLUE,ANS,POS
"Clothing, apparel",attire,2
Agra tourist attraction ,taj mahal,1
Two times ,twice,2
Winged god of love ,eros,2
Pay a quick informal visit,pop in,3
Self-satisfied ,smug,2
Widespread killing ,massacre,1
Arrow maker ,fletcher,2
Decisions of courts on issues of fact or law ,findings,8
They're smaller than towns ,villages,1
Took umbrage ,resented,4
Pre-Aztec Mexicans ,toltecs,5
Inuit abode,igloo,1
Elevate ,raise,2
Dead ,extinct,19
Shoves ,pushes,1
Home loan ,mortgage,1
Bright and warm ,sunny,1
Patois ,dialect,1
Aviators ,pilots,1
Warning of danger ,alert,1
River flowing through Russia and Kazakhstan to the Caspian,ural,2
Hazel nut ,filbert,1
Pleasure seeker ,hedonist,1
Parliament's bell ,big ben,1
