CLUE,ANS,POS
"Japanese dish, often cooked at table",sukiyaki,3
Tolerate,bear,3
Break loose - flight,escape,8
Treeless Arctic region ,tundra,2
Escape route ,egress,4
Sea-creature resembling tortoise ,turtle,1
Of the Middle Ages ,medieval,1
Capable to be read ,legible,2
Customs and conventions ,mores,3
Temporary period of quiet ,lull,2
Indian city ,delhi,2
Seafarer ,mariner,2
He's the one owed the money ,creditor,1
Liable to sulking,moody,3
Skull ,cranium,2
Gala ,carnival,6
Relating to vision ,optic,15
Sound of someone walking ,footfall,1
