CLUE,ANS,POS
Stuck-up ,snobbish,1
Ancient two-handled jar ,amphora,1
Area of land feeding one river ,drainage basin,1
Waterhole; healthy ,well,4
Appraise ,assess,2
Underneath ,below,2
Business transaction in timber ,deal,1
Singing Dame of WWII ,vera lynn,1
Very black ,inky,5
Turn aside (from the main subject?) ,digress,9
From birth to death ,lifetime,15
Appear to be ,seem,1
Dessert ,pudding,8
Group of things that belong together ,set,2
Anticipate ,foresee,7
World War I battlefield,ypres,3
Idle wanderer ,vagabond,1
Small leaflet ,pamphlet,2
Afflication ,malady,7
Gesture expressing unconcern,shrug,1
Mistake ,error,1
Regret ,rue,20
Belgian city,antwerp,3
Sports or entertainment venue ,arena,2
