CLUE,ANS,POS
River at Jarrow ,tyne,1
Question closely ,interrogate,2
Becomes more mature or advanced ,develops,1
Burning fiercely ,flaming,5
Simple hymn tune ,chorale,1
Pun ,play on words,6
Light-hearted friendly talk ,banter,1
Affable ,genial,7
Regular customer; backer ,patron,1
Underwater missile,torpedo,2
Legitimate ,rightful,14
A kind of fish zoo ,aquarium,3
Up-to-date ,modern,2
"... the Terrible, 16th-century ruler of Russia ",ivan,1
Look lasciviously at ,leer,1
Vend ,sell,1
Pine leaves,needles,1
Murder (mainly US) ,homicide,4
Stopped living ,died,3
Handgun ,pistol,1
Ill-mannered ,rude,1
Maggot ,grub,6
Relating to citizens ,civic,1
Clothes cupboard ,wardrobe,1
Preoccupied with gloomy or unpleasant things ,morbid,12
Concurred,agreed,1
