CLUE,ANS,POS
Decoration ,embellishment,2
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Roman fortification between the Forth and Clyde ,antonine wall,1
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
Start ,begin,1
US state ,kansas,16
Hot displeasure ,anger,1
(Walk with) a stiff pompous gait ,strut,2
Lizard that can change its skin colour ,chameleon,1
Indian tea state ,assam,1
Without a particular aim or purpose - say a choice ,random,1
"Fake, phoney ",bogus,12
Obscured ,veiled,2
Zero,nil,6
Gala ,fete,6
Person with refined tastes in food and drink ,epicure,10
