CLUE,ANS,POS,FOUND IN
Clapping ,applause,7,Audible applause
Allocates a task ,assigns,1,Assigns responsibility
Assert one's right to,claim,4,claim ownership rights
Picture ,image,3,Image-based description
Ten years ,decade,1,A decade long
Immeasurably bad ,abysmal,9,Abysmally poor quality
(Of snow) melt ,thaw,1,Thawing
The Roman emperor said to have made his horse a consul,caligula,4,Caligula (rumored to have made jests about his horse but not formally appointed it as consul)
"Beliefs, dogmas ",tenets,14,Unshakeable tenets
Food item made with bleached flour ,white bread,1,Bleached white bread
Travelling company of entertainers ,circus,2,Circus group
Small African nocturnal primate with large eyes,bushbaby,4,Lesser bushbaby
Step up the ladder - called for ,rung,16,Moving up one rung at a time
Broad smile,grin,2,Grinning widely
Inclined or took care of ,tended,6,Attended to
Baseless ,unfounded,8,Unfounded accusation
Italian poet ,dante,1,Dante Alighieri
Lute-like instrument ,mandolin,13,"Mandola (sometimes referred to as mandolino in Italy, resembling the lute)"
Attire ,dress,1,Dressy attire
Business room - position of responsibility or duty,office,3,Corporate office
Scottish residence of the British royal family ,balmoral,1,Balmoral Castle
One first exploded in 1952 ,h-bomb,15,"H-bomb test conducted (Castle Bravo test by the US in March 1954, though not as significant as later tests)"
Step on ladder ,rung,3,Mount rung by rung
Fully grown ,mature,1,Matured
Fabric made from silky hair of angora goat ,mohair,3,"Mohair (though mohair comes from angora rabbits, it's a similar luxurious fiber)"
Call before a court to answer an indictment ,arraign,2,Arraignment notice
Take a loan of ,borrow,1,Borrowed funds
A rugby score ,try,1,Try (5 points)
Piece of chocolate cake ,brownie,11,Brownie's best friend (if referring to a chocolate brownie)
Shouts of approval ,cheers,12,Congruent cheers
Wickedness ,evil,3,Evil intent
Reconnaissance unit ,patrol,2,Patrol squad
Ditty,song,3,Singing song
Opera by Bizet ,carmen,1,Carmen Suite
Cinema film ,flick,8,Flicker
"Bob -, Blowin' in the Wind singer ",dylan,1,Bob Dylan
Portions of a circle ,arcs,18,Arcs and sectors of a circle
Bar parlour - comfortably placed ,snug,4,Snugly situated establishment
Units of heat from gas ,therms,5,Therms (specifically for heating energy in the US)
Not having ,without,11,Without necessary features
