CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,3
One serves at table ,waiter,1
Long-winded ,prolix,2
The art of growing ornamental dwarfed plants ,bonsai,1
(Usually) fizzy drink ,lemonade,14
Baby frogs ,tadpoles,1
Installer of mains-powered equipment ,electrician,1
Chair of the monarch ,throne,1
Sea between Italy and former Yugoslavia ,adriatic,1
Joint of the body ,shoulder,7
100 years ,century,5
Acclaim ,praise,2
Of little importance ,trivial,1
Diplomatic messenger ,envoy,1
Poisonous flowering plant ,aconite,1
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Immediate ,instant,18
