CLUE,ANS,POS
Spanish friend ,amigo,1
Mechanical device preventing a wheel slipping backwards,ratchet,11
Taurus,bull,7
Origins ,roots,7
Follower of religion founded by Joseph Smith Jr. ,mormon,3
A simple or old song ,ballad,1
Attack by planes,air raid,9
Wardrobe ,closet,1
The kneecap ,patella,1
Field of grass ,meadow,1
Part of a machine with a plunging motion ,piston,2
Not all ,some,5
Form of mental illness causing one to withdraw into private world ,autism,9
Offer of marriage ,proposal,1
Unit of current ,ampere,1
