CLUE,ANS,POS
One who believes there is no god,atheist,1
Limiters of horse's vision ,blinkers,1
Analgesic drug ,codeine,10
"They're from Limassol, say ",cypriots,1
Gifts,donations,5
Stir (up public opinion?),agitate,1
"Sea-god, son of Poseidon ",triton,2
Rubbish dropped ,litter,2
Person unknown ,stranger,1
Highly improper ,scandalous,12
Unexpected failure or error ,glitch,7
Electricity point ,socket,2
Dance originating in Cuba ,rumba,5
Part of finger ,nail,1
Metal fixing pin ,rivet,6
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,3
Cessation of hostilities to allow peace talks ,truce,1
Wicked giant ,ogre,1
