CLUE,ANS,POS
Showing great melancholy,doleful,8
Small thin sharp piece ,sliver,1
Shoe part,heel,2
Speaker's platform ,rostrum,4
Highly prized flower ,orchid,1
Allot or ascribe ,assign,3
Rebounding of bullet,ricochet,2
Female entertainer ,hostess,9
Sudden feeling of fear,fright,4
Watering hole,oasis,1
Large flatfish ,turbot,4
"Strict, stark ",severe,1
Prejudice,bigotry,4
Not easy to see or understand ,unclear,18
Mixed drink ,cocktail,1
Not the one mentioned ,other,3
Controller of aircraft ,pilot,1
Lower digit ,toe,2
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
"Soften, give in ",relent,2
Subatomic particle ,neutron,2
