CLUE,ANS,POS,FOUND IN
Tears with the teeth ,bites,13,Bites (directly related to teeth-related tears)
"- Blyton, children's writer ",enid,1,Enid Blyton
"American state, capital Montgomery ",alabama,1,The capital of Alabama is MONTGOMERY.
Specialised school,academy,3,Vocational academy
Narrow runner for the snow ,ski,1,Skis
Tailless marsupial down under ,wombat,3,Wombat (burrowing marsupial found in southeastern Australia)
Shop ,grocery,9,Grocery store
'The once and future king' ,arthur,2,King Arthur
Large water lily ,lotus,2,Lotus (large water lily is a common term for this type of plant)
Vedic hymn ,mantra,5,Gayatri Mantra
