CLUE,ANS,POS,FOUND IN
Jester ,fool,2,Fool - An archaic term for someone considered foolish or lacking in good judgment; also used as slang for a court jester.
German playwright,brecht,2,"Bertolt Brecht - Influential German playwright known for his Epic Theatre and plays such as ""Mother Courage and Her Children"" and ""The Threepenny Opera."""
Pine; protracted ,long-,8,"Long-lived (Describes a species that lives for an extended period, such as pine trees)"
Barrier; pressure unit ,bar,3,Fence - A barrier comprising sturdy posts and interconnecting slats that encloses a perimeter.
Scribbles absent-mindedly ,doodles,2,Doodles - Simple drawings made carelessly as one's thoughts wander.
Type of lens,wide-angle,14,Wide-Angle Lens
Manifestation of a deity; cyberspace icon ,avatar,1,"Avatar (in religious contexts, it can represent an incarnation or embodiment of a deity)"
Unit of weight; cat ,ounce,3,Ounce (oz)
High-birthrate period ,baby boom,1,Baby Boomers
Greek letter D,delta,1,"Delta (Δ) - A capital Greek letter often used in mathematics to represent change or difference, particularly in calculus and statistics."
Tears into strips ,shreds,16,"Shreds - small bits torn from larger objects, often used as compost material"
"... dum and ...dee, characters in Through the Looking Glass",tweedle,14,Tweedledee and Tweedledum (through 'Tweedle' and 'dum')
Won victory over ,defeated,9,Undefeated
New and old parts of the Bible ,testament,1,"Apocrypha - A collection of Jewish writings, some considered to be part of the Old Testament canon by some Christian traditions but not included in others."
Cross-legged yoga attitude,lotus position,1,"Lotus Position - A cross-legged pose where each foot is placed on the opposite thigh, commonly used in meditation and yoga practices."
