CLUE,ANS,POS
Device for stitching ,sewing machine,3
Trespasser ,intruder,1
Excessively talkative person ,windbag,20
Rubbed out ,erased,1
Get rid of ,eliminate,2
Living being ,animal,1
Quantities of paper ,reams,2
Writing implement ,pencil,2
Effortless ,simple,8
Instance ,example,1
Concise - terse ,laconic,8
Springiness ,elasticity,1
Deduce (from evidence) ,infer,1
Writer of fiction books ,novelist,2
Approximate calculation ,estimate,1
Dog lead ,leash,1
Body of land surrounded by water ,island,1
Rebuff; short and blunt ,snub,3
Windpipe ,trachea,1
Sad ,morose,9
Banana-like fruit ,plantain,1
Reveal ,disclose,1
Distance between rails ,gauge,1
Locate or identify with precision ,pinpoint,1
Tree-dwelling marsupial ,possum,2
Nervous ,on edge,8
Female fox,vixen,1
Natural ability ,flair,7
Football attacker ,striker,1
Look; nobleman ,peer,1
