CLUE,ANS,POS
Indistinct ,hazy,7
Trustworthy or candid ,honest,2
Strong feeling ,emotion,1
Wealthy,rich,2
Cuban dance ,habanera,11
Twofold ,dual,2
Graceful,poised,3
Mexican hat ,sombrero,1
Ways out ,exits,1
Liquid part of blood ,plasma,1
Seeks advice from ,consults,1
Unparalleled ,unique,14
Corner; fish ,angle,1
Pig meat  essayist,bacon,2
Of society or its organisation ,social,1
"Cautious, prudent ",circumspect,5
Appealing ,cute,14
A countenance - mine? ,mien,19
Throws missiles for animal skins ,pelts,8
