CLUE,ANS,POS
Conspire - small piece of land,plot,1
HAND ,paw,14
Illness,ailment,8
One sharing home or business,partner,2
Jamaica pepper ,allspice,1
Lapse against moral law ,sin,6
Cried out,yelled,2
Former name of Ho Chi Minh City ,saigon,1
Vividly described ,graphic,6
Turn of phrase,idiom,1
Volcanic matter ,lava,1
Proverb ,adage,1
Measurer of rotating force ,torque meter,1
Naval rank ,admiral,1
Be prominent ,stand out,1
Not covered ,bare,1
One-humped camel ,dromedary,1
An informal friend ,pal,2
Bowl-shaped vessel ,basin,1
Round Table king ,arthur,1
Seizing one's attention,eye-catching,6
Highest part; coin ,crown,5
Two-masted sailing vessel ,ketch,2
Distinctive air or emanation,aura,1
Put on clothes ,dress,1
Policy of remaining apart ,isolationism,1
"Fully, wholly ",entirely,1
"Clear, sane ",lucid,20
Part of an act ,scene,1
Shorten ,abridge,1
