CLUE,ANS,POS
Storyline or piece of land ,plot,2
Stadium,arena,2
Odd - nuts,eccentric,3
Travelled on foot ,walked,1
"'Sadness, grief (6)' ",sorrow,1
Stuck and immobilized ,jammed,15
Flaming ,blazing,2
Latent ability,potential,3
Small hand tool used for gripping ,tweezers,2
Band of colours in the rainbow ,spectrum,1
Having no function ,useless,4
Of iron ,ferric,2
Secured - buckled ,fastened,3
Knave ,rogue,2
New Zealand bird ,kiwi,1
(Make) a rattling noise ,clatter,1
Peg for joining wood ,dowel,1
