CLUE,ANS,POS
"Caught in position with no escape, like rat ",cornered,6
African republic ,egypt,12
Small busy insect ,ant,1
Seem or materialise ,appear,1
Not abstract or imaginary ,concrete,1
Kidnap ,abduct,1
Second Greek letter ,beta,1
"Daunt, intimidate",overawe,12
Young geese ,goslings,5
Madagascan primate ,lemur,1
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,2
Ensnare,entrap,4
Sudden extreme anxiety ,panic,1
Joined two ends of rope together by weaving ,spliced,3
Fragment or morsel ,scrap,5
Capital of Cyprus ,nicosia,1
