CLUE,ANS,POS,FOUND IN
Very ugly building ,eyesore,6,Eyesore construction
Giraffe-like animal ,okapi,2,Okapi (similar in appearance but closer relatives are deer)
Trained Japanese hostess -- his age (anag) ,geisha,6,"Knowledgeable about geisha culture, if involved with entertainment"
Small lump ,nodule,17,Subcutaneous nodule
Large reptile,crocodile,3,Saltwater Crocodile
Greasy mark ,smear,17,Margarine smears
Terror ,panic,13,Panic-inducing
Rite ,ceremony,14,Formal ceremony
Hitler's title ,f,1,Führer
Unfettered,free,1,Free from restraints
Royal personage,prince,6,Prince/Princess
A noisy American snake ,rattler,4,Diamondback rattler
Venetian painter - gambling game ,lotto,8,Lotto della Serenissima (Venetian lottery game)
Bony framework ,skeleton,8,Exoskeleton (in animals)
Sandbank ,bar,11,Bank barrier
Golf ball support ,tee,10,Tee holder
