CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
"Courting, romancing ",wooing,8
"Levy, inflict ",impose,3
Male relation ,uncle,5
Not damaged in any way,intact,1
Wartime safety device ,gas mask,5
Come to a definite conclusion,resolve,2
Sports and pastimes ,games,2
Gift; here ,present,1
Shelter (for ships),haven,3
Become more rigid,stiffen,1
Remunerations ,earnings,14
Chic ,elegant,4
Ball game ,tennis,10
Scope for freedom of action ,latitude,1
Face,visage,2
Church caretaker ,verger,1
Spring back ,bounce,1
Concave - sunken ,hollow,4
"Stage entertainment with sketches, songs and dance ",revue,1
