CLUE,ANS,POS
Professional misconduct,malpractice,6
Stuck-up ,snobbish,3
Complain like goldfish ,carp,8
Singer ,soprano,1
One wearing clothing typical of the opposite sex ,cross-dresser,3
Area of land feeding one river ,drainage basin,3
Brilliant - dazzling,scintillating,11
Appear to be ,seem,1
Group of things that belong together ,set,1
Anticipate ,foresee,1
Idle wanderer ,vagabond,1
(Political) murder ,assassination,1
Small leaflet ,pamphlet,1
Belgian city,antwerp,1
Sports or entertainment venue ,arena,2
