CLUE,ANS,POS
Archer ,bowman,1
Portion ,piece,9
Ill fame ,notoriety,1
Acute pain of the nerves ,neuralgia,3
Hair dye ,henna,1
Laughable ,preposterous,20
"Max --, German composer ",reger,4
Reaching a destination ,arriving,1
Depend ,rely,1
Finish ,conclude,1
The whole (of a thing) ,totality,2
Relating to more than one branch of study ,interdisciplinary,1
Army officer ,colonel,1
Terrace ,patio,1
Town crier's cry ,oyez,2
"Ferocious, savage",fierce,2
Intensely dislike ,detest,2
Estimated ,guessed,1
Front part of a ship ,bow,1
Guffaw ,laugh,1
Risk ,danger,3
Elevation above sea-level ,altitude,1
Horse rider ,jockey,1
Muscular spasms and pains ,cramps,1
Wrestling hold ,half nelson,9
Disobey ,defy,2
Covered walkway in religious establishment,cloister,2
Foot movement ,step,1
Legitimate ,lawful,20
Combat,fight,1
Fall back on ,turn to,8
