CLUE,ANS,POS
Boat's trail in water ,wake,1
"Torn, split ",ripped,6
"Peril, risk ",danger,1
Not sloping; apartment ,flat,6
Distribute cards ,deal,3
Window hangings ,curtains,1
Organism such as a toadstool ,fungus,1
Exclusion from the church ,excommunication,3
Special event ,occasion,3
Blizzard ,snowstorm,2
Neither equilateral nor isosceles ,scalene,1
Thespians ,actors,1
"Allocate, a job say ",assign,1
Group of vehicles ,fleet,1
"Attentive, watchful ",alert,7
Officially allow ,permit,2
Animal's natural home ,habitat,3
