CLUE,ANS,POS
Changed from solid to liquid ,melted,1
Openness to change ,adaptability,1
Apertures in the eye ,pupils,1
Small pool of muddy water ,puddle,1
Farm vehicle ,tractor,1
Eve of All Saints' Day ,halloween,1
Occurring now and then -- cop raids (anag) ,sporadic,15
Clasp ,embrace,1
Exult -- make merry ,rejoice,1
For a single time only ,once,1
"___ Mitchell, Canadian singer-songwriter ",joni,1
"Profits, incomes ",earnings,1
Turn sharply ,veer,3
Goods being transported ,cargo,1
Looking exhausted and unwell ,haggard,3
Exceed,surpass,1
