CLUE,ANS,POS,FOUND IN
"'Almost but not completely accurate, in short (6)' ",approx,3,Approximately correct
Damp and sticky ,clammy,3,Wet and clammy
Exclamation of making a blunder ,oops,1,Oops!
Border,boundary,12,"Borderline case (metaphorical, can imply a fine line or boundary)"
Sudden sharp feeling ,twinge,7,Piercing twinge
By a very small margin ,barely,1,Just barely
Annual starting point ,new year,3,New Year's Day
Natural surroundings ,habitat,17,Thriving habitats
Squeeze into less space ,compress,8,Compressed
"Real, not abstract ",concrete,1,Concrete nourishment
Director of publication ,editor,1,Editor-in-chief
Accidental release ,leakage,3,Unintentional leakage
Mountainous ,craggy,6,Craggy slopes
Such as well might happen ,likely,2,Just as likely a scenario
"Marlene --, German actress ",dietrich,16,Esteemed thespian hailing from Munich (assuming Marlene Dietrich was born in Munich)
Rose fruit ,hip,17,Fragrant flowers producing seeds (in the case of rose hips which are not typically eaten but do produce fruit-like seed pods)
