CLUE,ANS,POS
Short period of wintry weather ,cold snap,3
Fiend ,demon,1
"Wiped out, deleted ",erased,1
Taut ,tight,2
Reverberate ,echo,1
"Asian country, capital and mega-port ",singapore,5
Inventors' protections ,patents,1
"Catastrophe, tragedy ",disaster,1
Speed up ,quicken,7
European principality,liechtenstein,3
An official decree from Russia ,ukase,1
Large unit of old Roman army ,legion,2
Happening ,event,1
Arthur's capital ,camelot,1
Soft feathers ,down,1
Ship's steering apparatus ,rudder,1
Painful heart condition ,angina,1
Ambrosia ,nectar,2
Strong or dry cider ,scrumpy,1
