CLUE,ANS,POS
Prudent ,wise,1
"Caught in position with no escape, like rat ",cornered,2
Small busy insect ,ant,1
Seem or materialise ,appear,1
Large cask,hogshead,8
Not abstract or imaginary ,concrete,5
Defeat ,conquer,3
Kidnap ,abduct,1
Enemy captive ,prisoner of war,1
Stay on as if reluctant to leave ,linger,1
Young geese ,goslings,1
Foremost ,prime,6
Madagascan primate ,lemur,1
Most aged,eldest,1
Home ,abode,4
Extreme unkindness,cruelty,2
"Region of eastern France, and famous Cross ",lorraine,2
Unpaid player ,amateur,1
Joined two ends of rope together by weaving ,spliced,2
Fragment or morsel ,scrap,7
Collected ,gathered,2
Capital of Cyprus ,nicosia,1
