CLUE,ANS,POS
Deep gorge or ravine ,canyon,2
Noise of an explosion ,bang,4
Tested or scrutinised ,examined,1
Wintry missile ,snowball,1
Way in ,entrance,1
Small biting fly,midge,1
"Hurting, painful ",sore,3
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Altruistic,selfless,1
Depart; permission ,leave,4
Land once belonging to a nobleman,manor,1
Earnest request ,plea,1
"Desire or liking, for power or food ",appetite,3
Fearful expectation ,dread,3
