CLUE,ANS,POS
Police search operation ,manhunt,6
Confess and permit entrance ,admit,1
Sudden attack ,assault,1
"Feature, quality ",characteristic,4
Seaweed ,kelp,2
Immature state ,childhood,2
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Kenyan capital ,nairobi,1
From one side to another,across,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Self-evident truth ,axiom,6
Hollow (in a wall) ,recess,8
Andean beast of burden ,llama,1
Great fear,terror,1
Suntanning ,bronzing,5
Universe ,cosmos,1
