CLUE,ANS,POS
Oblivious ,unaware,1
"Brought up, nurtured ",reared,2
"American state, capital Montgomery ",alabama,1
Formal set of clothes ,suit,2
Specialised school,academy,1
"Plead, implore ",beg,1
Burden ,onus,5
"Metal, symbol Cr ",chromium,1
Hearth ,fireplace,1
"Awful, dreadful ",terrible,1
Backs of legs ,calves,1
Spanish wine cocktail ,sangria,1
Tailless marsupial down under ,wombat,8
(In medicine) an alcoholic solution of a drug ,tincture,1
Small mound from burrowing ,molehill,1
Person with outstanding intellect ,mastermind,14
Causing fermentation,yeasty,1
Stronghold ,fortress,1
'The once and future king' ,arthur,1
Movie ,film,1
