CLUE,ANS,POS
Way in ,entrance,6
Feeling or showing romantic love ,amorous,2
It carries genetic information ,dna,1
'Goldfinger' author ,ian fleming,2
Skin disorder,eczema,3
Child's plaything ,toy,2
Young deer ,fawn,11
Arthur's sorcerer ,merlin,1
Cowboy's rope ,lasso,1
Ancient Greek town with 21 ,delphi,3
"Greek philosopher (Poetics, Politics) ",aristotle,3
Natural fibre ,cotton,2
Repair ,mend,2
"Modify, correct ",amend,1
Egyptian port and canal ,suez,12
It obstructs or hinders ,obstacle,6
