CLUE,ANS,POS
Pouch for post ,mailbag,1
Strange or unusual ,exotic,5
Shrewd ,canny,20
Young hens,pullets,1
"Hard, spicy beef and pork sausage ",pepperoni,9
Total lack of movement,stasis,10
City thoroughfare ,street,4
Godparent ,sponsor,1
Pigpen ,sty,1
Reviling with coarse language,abusive,1
Clarified butter,ghee,1
A really foul smell ,stench,7
Cherubic,angelic,1
Get on - governing body ,board,4
Alphabetical list ,index,5
State of equilibrium ,balance,1
Instructions for cooking ,recipe,1
One of the Twelve Apostles ,thomas,7
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,1
Church minister's house ,manse,2
One more time ,again,1
Leave out ,omit,2
Porous lava ,pumice,1
