CLUE,ANS,POS
Stuck-up ,snobbish,4
Ancient two-handled jar ,amphora,2
One wearing clothing typical of the opposite sex ,cross-dresser,3
State of being held prisoner ,captivity,2
Underneath ,below,3
Appear to be ,seem,2
Bring about; on time ,prompt,18
Group of things that belong together ,set,2
World War I battlefield,ypres,4
Idle wanderer ,vagabond,2
(Political) murder ,assassination,43
Groups or witches ,covens,2
First woman ,eve,42
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
