CLUE,ANS,POS,FOUND IN
Small busy insect ,ant,1,"Aphid: Tiny, sap-sucking insects that can be found in gardens and on plants."
Defeat ,conquer,3,Conquered
Kidnap ,abduct,1,Abductee
Second Greek letter ,beta,2,"Beta (β) - the second letter, numerically equaling two"
Prove to be incorrect,refute,7,Refuted
"Daunt, intimidate",overawe,6,Overawed
Young geese ,goslings,1,"Goslings - The young, newly hatched stage in the life cycle of a goose"
Madagascan primate ,lemur,1,"Lemur: Lemurs are the most well-known group of mammals native to Madagascar, belonging to the suborder Strepsirrhini"
Home ,abode,2,Family abode
Sudden extreme anxiety ,panic,1,Panic attack
Desecrate ,violate,8,Violate moral and ethical standards in a grave manner
