CLUE,ANS,POS
Kingdom ,realm,7
"Japanese dish, often cooked at table",sukiyaki,1
Tolerate,bear,5
Break loose - flight,escape,2
Funfair ,carnival,3
Escape route ,egress,2
Sea-creature resembling tortoise ,turtle,1
Spot at a distance,espy,13
Equipped with weapons ,armed,1
Capable to be read ,legible,2
Carry ,bear,2
Customs and conventions ,mores,7
Temporary period of quiet ,lull,4
Immature insect ,larva,1
"Strength, vitality ",energy,3
Seafarer ,mariner,3
Liable to sulking,moody,5
Find - remnant of something,trace,2
Sound of someone walking ,footfall,1
