CLUE,ANS,POS
"27th US president, William",taft,2
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Form of Buddhism ,zen,4
Large spade ,shovel,1
Hearing for an actor ,audition,15
Was untruthful ,lied,1
Perform exceptionally ,excel,1
State of southwest US ,arizona,1
Made a Sir ,knighted,1
Oesophagus ,gullet,2
Shockingly unacceptable ,disgraceful,5
Fellow worker ,colleague,2
Bird of prey ,owl,5
Bushy-tailed rodent ,squirrel,1
Talisman ,amulet,1
"Barely, hardly ",scarcely,3
Major world religion ,islam,2
Uprising ,rebellion,1
Thin mortar for filling building joints etc,grout,2
