CLUE,ANS,POS
Stick (to) ,adhere,1
Hardwood ,teak,6
Preparation used in setting hair ,gel,3
Dog -- tooth,canine,1
Remove unwanted hair ,shave,2
Go in ,enter,1
Irritating ,irksome,10
Hindu body work ,yoga,1
Ring-shaped ,circular,1
One-storied dwelling ,bungalow,2
Arithmetic calculation ,addition,1
One who believes there is no god,atheist,1
Analgesic drug ,codeine,8
Bird kept for eggs and meat ,fowl,3
"'Refrain from, stop (6)' ",desist,3
Gifts,donations,6
"Sea-god, son of Poseidon ",triton,1
Shut ,closed,4
Blunt and candid,plain-spoken,6
Unexpected failure or error ,glitch,1
Set in the soil for growth ,planted,2
Technical kit ,apparatus,5
Dance originating in Cuba ,rumba,4
"Juicy stone-fruit, orange-pink when ripe ",apricot,2
Cessation of hostilities to allow peace talks ,truce,1
