CLUE,ANS,POS
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,1
Shook,trembled,6
Looker-on ,spectator,2
Forced out of office ,ousted,4
US state ,illinois,13
Seventh sign of the Zodiac,libra,1
Travel instantly (sci-fi) ,teleport,1
Feeling penitent or guilty ,contrite,2
Less wet ,drier,1
Brief and to the point ,concise,2
Woven from wool ,knitted,1
Narrow passage in sea ,strait,1
German emperor ,kaiser,1
Resuscitation ,revival,1
Marry ,wed,1
Type of flower ,lily,4
Canvas sunshield ,awning,1
West African river ,gambia,3
Tropical tree or hand part ,palm,1
Commerce ,trade,1
Craft or container ,vessel,1
