CLUE,ANS,POS
One who compensates (another) for harm or loss ,indemnifier,4
Man-made jet of water ,fountain,1
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,1
Disobey ,defy,1
S. African mongoose ,meerkat,2
Supporter or fan ,admirer,10
Those giving a party,hosts,1
Season ,spring,1
Go away ,depart,3
Radioactive metallic element ,radium,7
"Constraint, coercion ",duress,4
Extreme fear ,terror,1
Defame falsely,libel,1
Stops ,ceases,2
Without pause ,nonstop,3
Water round a castle,moat,2
Feeling guilt or remorse ,ashamed,17
Bird (of peace?) ,dove,1
