CLUE,ANS,POS
Tenant ,lessee,2
Damp and sticky ,clammy,3
Point ,tip,1
Border,boundary,3
Bunch of flowers ,posy,2
Cooking fat ,lard,3
Stamp collector ,philatelist,1
"Behind, nautically",astern,1
Flag bearing a device ,banner,2
"Lean, part of foot ",heel,5
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,6
"Alone, set apart ",isolated,3
Squeeze into less space ,compress,1
"Real, not abstract ",concrete,1
"Defeat, overcome",conquer,4
Mountainous ,craggy,5
Very dry ,arid,1
Dread ,terror,11
"Marlene --, German actress ",dietrich,1
Rose fruit ,hip,1
Minister - buy one a drink,treat,1
