CLUE,ANS,POS
"27th US president, William",taft,1
Driver of carriage ,coachman,1
Form of Buddhism ,zen,4
Hearing for an actor ,audition,1
"Maxims, adages ",sayings,3
Oesophagus ,gullet,1
Easing (of pain) ,alleviation,19
Fellow worker ,colleague,1
Gruesome ,macabre,2
Unravel ,disentangle,3
Talisman ,amulet,2
In the manner of louts,rowdily,16
Ill-suited ,unfit,2
"Barely, hardly ",scarcely,4
Subject matter ,theme,2
Major world religion ,islam,2
Uprising ,rebellion,1
Thin mortar for filling building joints etc,grout,1
Illness ,sickness,2
Firm and confident ,assertive,1
