CLUE,ANS,POS,FOUND IN
Appear amused ,smile,5,Wry smile
"Whisk, blend ",stir,18,Vigorously stirred
Transparent ,clear,1,Clear as glass
"Excited, stimulated ",aroused,14,Aroused curiosity
Surprise police visit ,raid,1,Unexpected raid
James Bond likes his martini this way ,shaken,1,"Shaken, not stirred"
Pungent bulbs ,onions,5,Allium sativum (scientific name for garlic and onions)
From Antarctica or the Arctic ,polar,1,Polar bears
Farm tool and star formation ,plough,1,"Plowshare (referring to the shape reminiscent of a plough, used in farming tools; metaphorically connecting to the pointed structure of a star)"
Insurance payment,premium,1,Premium paid
Tropical water-lily ,lotus,6,"Lotus plant (though not true, similar appearance)"
"Eg, the Tate ",gallery,4,Modern gallery
Intended ,meant,8,Meant to achieve a goal
