CLUE,ANS,POS
Arches for trailing plants ,pergolas,3
Quite obvious and clear ,evident,2
Blacksmith's block ,anvil,1
Ballpoint pen ,biro,1
UN children's organisation ,unicef,1
Ending of film ,denouement,5
Bone in lower leg ,tibia,2
Waterbird; fool ,goose,3
Requiring speedy action,urgent,1
Self-centred ,egocentric,6
"Alters, makes right ",amends,3
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,1
Drink ,beverage,1
Unjust ,unfair,1
Shellfish ,shrimp,1
Sikh headdress ,turban,2
Demand ,claim,2
Citrus fruit ,lime,3
"Pierced, like meat",skewered,2
- Onegin (Pushkin) ,eugene,2
Group of people behaving like sheep? ,herd,2
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
