CLUE,ANS,POS,FOUND IN
Small rocket engine for spacecraft control ,thruster,1,Thrusters
Animal collection ,zoo,1,Zoology
"Barricade, railing ",barrier,10,Boardwalk barrier
(Ilustrated) list of items,catalogue,2,Toy Catalogue
Flower arrangement ,bouquet,3,Centerpiece bouquet
One or the other,either,2,Either/or
"Musical performance, under a lady's window? ",serenade,1,Serenade  
A soft white cheese ,brie,9,Brie (although it's more creamy than white)
Based on logic ,rational,1,Rationalize
-- Welles ,orson,2,Orsonian
Adhesive,glue,4,Gluey
Oriental mushroom; E ikon (anag.) ,enoki,2,Enokitake
