CLUE,ANS,POS,FOUND IN
Punctuation mark,full stop,1,Period (full stop)
Fiend ,demon,1,Demonize
Taut ,tight,18,Tightened
"Asian country, capital and mega-port ",singapore,11,"Singapore - Singapore City, Keppel O&M Singapore Terminal Pte Ltd"
Speed up ,quicken,8,Quickening
European principality,liechtenstein,3,Liechtensteincu
Jerk of a gun when it's fired ,recoil,8,Recoil spring
Loose dress or blouse,smock,6,Smocks
An official decree from Russia ,ukase,1,Ukaz (Ukase)
Ship's steering apparatus ,rudder,2,Rudderpost
Ambrosia ,nectar,1,Nectarine
