CLUE,ANS,POS
Weighing instrument ,scales,4
Pronged implement ,fork,1
Leaf vegetable,spinach,2
Large cat ,lion,2
Engrave ,etch,3
Supporter of hereditary rule ,monarchist,1
High mountain pass ,col,1
Military colour ,khaki,6
Underwear ,lingerie,2
Disgusting ,repulsive,1
Emitted long loud cries ,howled,7
Winding sheet ,shroud,1
Devout,pious,1
Marking with small hollows ,pitting,2
They hold positions of authority or command ,officers,13
Blackberry plant ,bramble,1
Liquorice-flavoured liqueur,sambuca,3
Lock of hair ,tress,2
Tropical flowering tree ,jacaranda,14
Deceptive trick ,hoax,8
An arrow poison ,curare,1
Breaks with the teeth ,bites,14
Bird of prey ,falcon,4
Hairy,hirsute,5
Small ,little,2
Root used as a coffee substitute ,chicory,1
Bribe paid by seller to purchasing agent ,kickback,2
