CLUE,ANS,POS
Group of fish ,shoal,1
Fast-moving stream ,torrent,1
Underground chapel ,crypt,1
Prolonged public dispute,controversy,4
In a happy mood ,cheerful,1
Gain by work ,earn,1
Bell tower ,belfry,1
"Arrogant pride, from the Greek ",hubris,1
American snake (informal) ,rattler,2
Hold affectionately ,embrace,1
Universe ,cosmos,1
Magical or medicinal potion ,elixir,1
Continent ,asia,2
Top for bottle or eye protector ,lid,16
Forgetful ,absent-minded,1
Unhurried and relaxed,laid-back,6
(Semi)enclosed area,precinct,18
Event causing great damage ,catastrophe,16
Resolve; come down ,settle,1
