CLUE,ANS,POS
German tank ,panzer,1
Tried to locate ,searched,1
Nomad ,rover,7
A group of six voices ,sextet,1
Something abnormally large and powerful ,behemoth,11
Jousting weapon ,lance,1
Not moving ,static,9
Small lie ,fib,2
Fail to win ,lose,1
Hot drink ,cocoa,1
Curved oriental sabre ,scimitar,3
Closely-stitched embroidery ,needlepoint,12
Mundane ,workaday,16
Transporting vehicle ,van,9
"Acquire, procure",obtain,2
"John, Paul, George and Ringo ",beatles,1
Put an end to; ruin ,destroy,2
"Maker of articles with metal, symbol Sn ",tinsmith,4
"Haphazard, hit or miss ",random,3
Firm - building for animals ,stable,1
